DateTime,AddedIPs,RemovedIPs
1501212249,0,1
1501215874,0,1
1501218272,0,1
1501218976,0,4
1501219715,0,1
1501222108,0,1
1501224247,0,1
1501224988,0,2
1501226651,0,2
1501228889,0,2
1501230268,0,2
1501230977,0,2
1501232490,0,2
1501233147,0,1
1501234588,0,1
1501236122,0,1
1501240340,0,1
1501242514,0,2
1501246338,0,1
1501247084,0,1
1501248039,0,1
1501248744,0,2
1501250168,0,1
1501252340,0,1
1501254100,0,1
1501255015,0,1
1501256435,0,1
1501257137,0,2
1501260261,0,1
1501262421,0,1
1501268897,0,1
1501270341,0,1
1501271051,0,1
1501271795,0,1
1501273707,0,1
1501275377,0,1
1501276811,0,2
1501277560,0,1
1501278250,0,2
1501280374,0,4
1501281142,0,1
1501283809,0,1
1501284496,0,1
1501285226,0,1
1501285929,0,1
1501287642,0,1
1501289780,0,1
1501292437,0,1
1501294831,0,1
1501297356,0,1
1501299159,0,2
1501302744,0,1
1501306351,0,2
1501307060,0,1
1501309688,0,1
1501310435,0,1
1501311137,0,1
1501311869,0,1
1501312846,0,1
1501314969,0,1
1501315728,0,1
1501320789,0,1
1501322898,0,1
1501325780,0,1
1501327236,0,2
1501328202,0,1
1501329754,1,0
1501330593,0,1
1501334180,1,0
1501335622,1,2
1501337783,0,1
1501339950,0,1
1501340912,0,1
1501342357,0,1
1501343779,1,2
1501344488,0,1
1501346671,0,1
1501348814,0,1
1501354577,0,1
1501355319,0,2
1501358672,1,0
1501361066,0,1
1501361767,0,1
1501363944,0,2
1501364662,0,1
1501366090,1,1
1501366958,3,1
1501367617,0,0
1501368620,0,2
1501370646,0,1
1501372674,0,1
1501374012,0,1
1501374756,0,1
1501375452,0,1
1501376918,0,1
1501377622,0,1
1501379050,0,1
1501380761,0,1
1501381451,0,1
1501382200,0,1
1501385062,0,1
1501390127,0,1
1501392056,0,1
1501393000,1,0
1501395144,0,4
1501397536,0,1
1501399738,0,1
1501407135,1,0
1501410730,3,4
1501411475,0,1
1501412179,0,1
1501414349,0,1
1501415788,0,1
1501417239,1,1
1501417937,0,1
1501421539,1,1
1501422250,0,1
1501423004,0,2
1501424691,0,1
1501426879,0,1
1501427547,0,2
1501429699,1,0
1501430493,0,1
1501432841,0,1
1501433542,0,1
1501434268,0,1
1501434970,0,1
1501437668,1,0
1501440038,1,2
1501440736,1,1
1501442919,1,0
1501444344,0,1
1501449639,0,1
1501451063,1,1
1501452524,0,1
1501455728,1,2
1501456610,1,0
1501457299,1,0
1501458034,1,1
1501459482,0,1
1501462409,0,1
1501463323,0,2
1501469300,0,1
1501471014,2,2
1501471962,0,2
1501473390,0,1
1501476264,0,2
1501476985,0,1
1501477762,0,2
1501482518,0,1
1501483210,0,1
1501488270,1,1
1501490665,1,2
1501493548,1,1
1501494987,0,1
1501500760,1,2
1501503261,2,0
1501505066,1,0
1501507490,1,1
1501510362,1,1
1501511796,1,1
1501513723,0,1
1501518019,0,2
1501520900,1,0
1501521657,0,2
1501523062,0,2
1501523780,0,3
1501527721,0,1
1501528607,0,1
1501529301,0,1
1501530729,1,0
1501532442,1,1
1501533149,0,1
1501536277,0,1
1501541779,0,2
1501542503,1,0
1501543227,0,2
1501544650,0,1
1501545383,1,0
1501547804,1,0
1501555477,1,1
1501556891,0,3
1501557625,0,1
1501558369,0,1
1501559328,1,0
1501563368,1,0
1501565549,1,0
1501573464,0,1
1501575615,0,1
1501576332,0,399
1501578511,4,0
1501579970,0,17
1501581380,0,1
1501582087,63,1
1501582844,4,1
1501584259,0,1
1501584984,3,1
1501586425,3,3
1501587139,2,0
1501588112,104,0
1501589600,72,4
1501590249,2,0
1501590992,0,3
1501591706,1,0
1501592444,0,4
1501593146,0,7
1501594604,1,3
1501595317,0,3
1501596085,0,3
1501596746,15,0
1501597447,22,2
1501598197,59,2
1501598906,7,1
1501599692,58,0
1501600351,20,3
1501601072,31,3
1501601784,56,1
1501602522,50,8
1501603254,28,3
1501603949,25,4
1501604646,128,0
1501605398,31,8
1501606107,15,0
1501606888,8,2
1501607816,33,11
1501608503,26,0
1501609229,17,4
1501609929,44,1
1501610673,15,2
1501611300,33,5
1501612374,71,8
1501613049,36,7
1501613799,17,8
1501614773,25,7
1501615447,23,0
1501616203,28,2
1501616907,48,0
1501617690,17,2
1501618352,16,7
1501619046,9,0
1501619796,22,16
1501620518,16,0
1501621265,24,5
1501621954,16,7
1501622648,22,4
1501623398,34,4
1501624371,34,7
1501625328,26,1
1501626014,11,7
1501626750,10,3
1501627450,7,5
1501628208,20,0
1501628905,24,1
1501629617,20,5
1501630354,21,4
1501631049,32,1
1501631797,23,6
1501632770,4,13
1501633453,10,1
1501634205,5,2
1501634907,27,0
1501635667,28,10
1501636607,10,4
1501637309,8,8
1501638030,19,5
1501638727,7,0
1501639475,7,11
1501640446,15,7
1501641135,4,0
1501641866,11,12
1501643307,3,4
1501644270,12,10
1501644988,4,3
1501645724,8,4
1501646466,8,8
1501647146,0,8
1501647847,1,5
1501648600,12,3
1501649308,1,1
1501650109,0,11
1501650742,0,6
1501651473,0,9
1501652185,0,1
1501652916,0,5
1501653646,0,7
1501655047,0,10
1501656041,0,10
1501656729,0,8
1501657480,0,4
1501658190,0,6
1501658917,0,2
1501659610,0,3
1501660465,0,6
1501661334,0,7
1501662269,0,8
1501662986,0,6
1501663711,0,7
1501664460,0,4
1501665148,0,8
1501665847,0,4
1501666586,0,4
1501667333,0,1
1501668087,0,4
1501668748,0,5
1501669452,0,5
1501670906,0,11
1501672336,0,2
1501673063,0,2
1501674045,0,21
1501674728,0,5
1501676188,0,4
1501676923,0,5
1501677613,0,4
1501678342,0,3
1501679327,0,1
1501680016,0,5
1501680751,0,6
1501681450,0,3
1501682197,0,9
1501683168,0,5
1501683854,0,6
1501684618,0,5
1501685290,0,5
1501686096,0,4
1501687007,0,2
1501687690,0,2
1501688450,0,5
1501689134,0,4
1501689870,0,4
1501690844,0,3
1501691535,0,3
1501692267,0,4
1501692985,0,1
1501693710,0,1
1501694669,0,3
1501696138,0,7
1501697701,0,5
1501698772,0,5
1501699448,0,3
1501701643,0,3
1501703066,0,3
1501703775,0,2
1501704520,0,3
1501705230,0,2
1501705964,0,2
1501706648,0,2
1501707381,0,2
1501708127,0,1
1501708813,0,4
1501710247,0,2
1501711000,0,1
1501712426,0,2
1501713133,0,1
1501713863,0,1
1501715324,0,1
1501716772,0,1
1501717709,0,8
1501718495,0,3
1501719175,0,1
1501719850,0,2
1501720599,0,1
1501721565,0,4
1501723486,0,3
1501724444,0,4
1501725400,0,3
1501726366,0,3
1501727304,0,1
1501728033,0,2
1501728774,0,3
1501729470,0,4
1501731170,0,3
1501732597,0,3
1501733577,0,2
1501734249,0,2
1501734980,0,4
1501735690,0,3
1501736563,22,2
1501737413,4,0
1501738107,25,0
1501738823,2,0
1501739548,8,1
1501740297,0,2
1501741246,5,0
1501741935,0,1
1501742663,34,2
1501743386,1,2
1501744116,1,3
1501745068,9,1
1501746045,19,1
1501746737,10,0
1501747474,30,1
1501748188,25,0
1501748926,40,1
1501749867,22,2
1501750968,29,3
1501751824,12,2
1501752777,28,5
1501753446,13,0
1501754200,20,2
1501754909,5,0
1501755636,18,1
1501756611,17,1
1501757310,5,2
1501758092,28,2
1501758737,15,0
1501759471,36,0
1501760187,21,1
1501760910,12,1
1501761666,10,1
1501762353,2,0
1501763771,4,0
1501764505,34,0
1501765287,26,0
1501765967,6,0
1501766649,11,0
1501767394,7,3
1501768108,9,1
1501768856,30,0
1501769546,5,0
1501770259,1,3
1501770986,35,0
1501771723,3,1
1501772487,0,1
1501773159,1,2
1501774599,1,2
1501776108,0,3
1501776766,2,1
1501777448,6,0
1501778205,7,0
1501778906,10,9
1501779698,20,0
1501780354,2,0
1501781062,22,1
1501781769,15,0
1501782504,2,1
1501783274,1,2
1501784223,6,0
1501784889,27,0
1501785645,5,2
1501786350,15,0
1501787317,11,1
1501788286,35,4
1501789247,29,2
1501789947,19,1
1501790570,26,2
1501791420,9,0
1501792367,18,0
1501793046,2,0
1501793781,12,2
1501794505,17,0
1501795227,11,0
1501795932,7,0
1501796666,2,4
1501797381,3,1
1501798138,15,2
1501799070,16,1
1501800048,7,1
1501801007,14,1
1501801976,5,1
1501802647,9,0
1501803399,2,1
1501804946,2,0
1501805829,15,0
1501806771,29,0
1501807451,18,1
1501808179,4,0
1501808887,15,0
1501809661,1,0
1501810354,2,0
1501811058,6,0
1501811786,7,1
1501812536,16,1
1501813481,10,0
1501814187,8,0
1501814925,18,1
1501815688,49,1
1501816350,1,1
1501817048,12,0
1501817798,2,0
1501818510,19,2
1501819297,14,0
1501820223,2,0
1501821174,2,0
1501821847,16,0
1501822596,5,0
1501823305,8,0
1501824732,4,2
1501825458,28,1
1501826486,12,1
1501827136,2,2
1501828850,13,1
1501829533,3,0
1501830268,0,2
1501831727,0,3
1501832412,20,0
1501833142,4,0
1501833743,7,3
1501834618,8,1
1501835571,11,0
1501836250,6,0
