DateTime,AddedIPs,RemovedIPs
1501299847,0,1
1501301288,0,1
1501302037,0,1
1501302744,0,1
1501303476,0,1
1501304168,0,1
1501306351,0,1
1501307060,0,2
1501311869,0,1
1501312846,0,3
1501314265,0,1
1501315728,0,1
1501316414,0,1
1501317859,0,3
1501319300,0,4
1501322180,0,1
1501322898,0,1
1501324332,0,2
1501326500,0,3
1501327236,0,1
1501328202,0,2
1501329754,2,3
1501330593,0,3
1501332032,0,2
1501333470,0,1
1501334180,1,3
1501334908,0,1
1501335622,1,2
1501339226,2,3
1501340912,0,1
1501341615,0,1
1501342357,1,2
1501343046,0,2
1501343779,1,1
1501345248,2,1
1501345941,0,1
1501347378,0,3
1501348814,0,1
1501349556,1,1
1501350986,0,1
1501351818,0,2
1501353846,0,2
1501354577,0,1
1501356027,0,1
1501357251,0,1
1501357928,0,1
1501358672,2,1
1501360336,0,1
1501361066,0,1
1501361767,0,1
1501362515,0,1
1501364662,0,2
1501366090,2,2
1501366958,3,2
1501367617,0,0
1501369947,0,1
1501370646,0,2
1501372674,0,1
1501373325,0,1
1501374756,0,2
1501375452,0,1
1501376188,0,1
1501378364,0,1
1501380761,0,1
1501383687,0,1
1501384332,0,1
1501391076,0,1
1501392056,0,2
1501393000,1,2
1501395144,0,1
1501395921,0,1
1501397536,0,1
1501401376,0,2
1501402099,0,1
1501402827,0,1
1501403547,0,1
1501404261,0,1
1501407135,2,3
1501409076,0,1
1501410730,4,14
1501412179,0,3
1501412918,0,1
1501414349,0,1
1501415047,0,1
1501417239,1,2
1501418661,0,1
1501419370,1,1
1501421539,1,2
1501423004,0,1
1501423699,0,1
1501425372,1,1
1501426879,1,1
1501427547,0,2
1501428252,1,1
1501429003,0,2
1501429699,1,1
1501432841,0,1
1501433542,0,1
1501434268,0,2
1501435708,0,1
1501436682,0,2
1501437668,2,3
1501438487,0,2
1501440038,1,1
1501440736,1,1
1501442183,1,2
1501442919,2,1
1501443621,0,1
1501444344,1,2
1501446509,0,2
1501447222,0,3
1501448676,0,2
1501451063,1,2
1501451769,0,1
1501452524,0,1
1501453212,1,3
1501454650,0,1
1501455728,2,2
1501456610,1,2
1501457299,1,4
1501458034,2,2
1501458737,0,1
1501459482,0,4
1501462409,0,2
1501463323,1,2
1501464011,0,2
1501470140,0,1
1501471014,3,1
1501474098,0,1
1501474825,0,1
1501476264,0,1
1501479372,0,1
1501481568,0,2
1501483941,0,4
1501488270,2,1
1501490665,2,8
1501491368,0,3
1501492121,1,1
1501493548,1,2
1501494247,0,1
1501494987,0,1
1501495698,1,2
1501496424,1,2
1501497153,0,1
1501497846,0,2
1501499309,0,2
1501500022,0,1
1501500760,1,3
1501501454,0,1
1501502178,0,1
1501503261,2,1
1501504122,0,2
1501505066,1,2
1501507490,1,1
1501508182,0,2
1501509661,0,1
1501510362,1,3
1501511050,1,2
1501511796,1,1
1501512763,1,3
1501515147,0,2
1501515846,0,2
1501517301,0,2
1501518019,0,1
1501520180,2,4
1501520900,1,3
1501521657,0,2
1501522334,0,1
1501523062,1,2
1501523780,0,2
1501524618,1,1
1501526181,1,3
1501527721,0,2
1501529301,0,1
1501530729,1,1
1501531478,0,1
1501532442,1,2
1501533859,0,2
1501534880,0,5
1501536277,0,2
1501537241,0,1
1501538680,0,2
1501541779,0,2
1501542503,1,2
1501543227,0,1
1501545383,1,3
1501546849,1,1
1501547804,1,1
1501550677,0,3
1501551638,0,1
1501552341,0,3
1501553075,0,3
1501553768,0,1
1501554512,1,1
1501555477,1,0
1501556168,2,3
1501556891,0,1
1501557625,0,1
1501559328,2,3
1501560276,0,1
1501561242,0,1
1501562668,0,2
1501563368,1,1
1501564116,0,1
1501564841,1,0
1501565549,2,2
1501567326,0,2
1501568888,0,1
1501569637,0,1
1501570347,0,2
1501572050,3,1
1501572735,0,2
1501573464,0,1
1501574186,0,1
1501574926,0,2
1501575615,0,1
1501576332,0,2
1501577069,0,2
1501578511,4,1
1501579970,0,1
1501582087,108,1229
1501582844,5,0
1501583545,0,2
1501584259,0,2
1501584984,6,12
1501585709,9,1
1501586425,6,3
1501587139,3,14
1501588112,186,1
1501589600,119,327
1501590249,2,4
1501590992,1,0
1501591706,2,0
1501592444,0,8
1501594604,1,0
1501595317,0,1
1501596085,0,5
1501596746,46,0
1501597447,48,1
1501598197,122,1
1501598906,16,1
1501599692,109,15
1501600351,39,5
1501601072,61,4
1501601784,121,3
1501602522,85,1
1501603254,49,19
1501603949,51,5
1501604646,243,6
1501605398,71,15
1501606107,43,21
1501606888,30,23
1501607816,62,8
1501608503,51,10
1501609229,29,10
1501609929,85,8
1501610673,37,32
1501611300,76,11
1501612374,149,17
1501613049,66,8
1501613799,32,15
1501614773,57,32
1501615447,45,9
1501616203,52,9
1501616907,94,8
1501617690,40,38
1501618352,35,12
1501619046,32,19
1501619796,46,11
1501620518,28,15
1501621265,47,21
1501621954,24,18
1501622648,43,13
1501623398,59,19
1501624371,58,14
1501625328,49,37
1501626014,27,17
1501626750,20,13
1501627450,21,10
1501628208,30,21
1501628905,55,50
1501629617,34,65
1501630354,46,21
1501631049,75,11
1501631797,50,11
1501632770,7,38
1501633453,31,11
1501634205,9,7
1501634907,39,11
1501635667,42,29
1501636607,24,16
1501637309,12,10
1501638030,38,10
1501638727,12,9
1501639475,26,26
1501640446,28,18
1501641135,9,11
1501641866,28,12
1501642585,2,16
1501643307,4,28
1501644270,20,6
1501644988,10,5
1501645724,14,10
1501646466,18,22
1501647146,6,16
1501647847,4,2
1501648600,22,7
1501649308,3,10
1501650109,0,23
1501650742,0,8
1501651473,0,7
1501652185,0,2
1501652916,0,4
1501653646,0,24
1501654349,0,4
1501655047,0,9
1501656041,0,7
1501656729,0,2
1501657480,0,20
1501658190,0,3
1501658917,0,4
1501659610,0,6
1501660465,0,4
1501661334,0,21
1501662269,0,8
1501662986,0,2
1501663711,0,4
1501664460,0,18
1501665148,0,6
1501665847,0,6
1501666586,0,2
1501667333,0,4
1501668087,0,23
1501668748,0,1
1501669452,0,8
1501670201,0,4
1501670906,0,4
1501671675,0,19
1501672336,0,4
1501673063,0,1
1501674045,0,6
1501674728,0,6
1501675470,0,16
1501676188,0,3
1501676923,0,5
1501677613,0,2
1501678342,0,1
1501679327,0,22
1501680016,0,7
1501680751,0,6
1501681450,0,1
1501682197,0,2
1501683168,0,22
1501683854,0,1
1501684618,0,7
1501685290,0,5
1501686096,0,13
1501687007,0,7
1501687690,0,1
1501688450,0,1
1501689134,0,1
1501689870,0,22
1501690844,0,7
1501691535,0,4
1501692267,0,5
1501692985,0,2
1501693710,0,16
1501694669,0,6
1501696138,0,7
1501696895,0,21
1501697701,0,1
1501698772,0,3
1501699448,0,2
1501700181,0,1
1501700888,0,21
1501701643,0,4
1501702353,0,7
1501703066,0,2
1501703775,0,3
1501704520,0,12
1501705230,0,5
1501705964,0,3
1501706648,0,7
1501707381,0,3
1501708127,0,20
1501708813,0,3
1501709564,0,3
1501710247,0,3
1501711000,0,3
1501711689,0,22
1501712426,0,1
1501713133,0,3
1501715324,0,21
1501716772,0,2
1501717709,0,2
1501718495,0,17
1501719175,0,2
1501719850,0,1
1501720599,0,2
1501721565,0,1
1501722537,0,16
1501723486,0,1
1501724444,0,2
1501725400,0,1
1501726366,0,13
1501727304,0,4
1501728033,0,3
1501729470,0,15
1501731170,0,1
1501732597,0,3
1501733577,0,16
1501734249,0,3
1501735690,0,1
1501736563,49,1489
1501737413,8,0
1501738107,74,1
1501738823,2,1
1501739548,31,3
1501740297,2,19
1501741246,15,2
1501741935,0,1
1501742663,116,0
1501743386,4,5
1501744116,3,23
1501745068,18,3
1501746045,49,3
1501746737,33,4
1501747474,97,20
1501748188,81,4
1501748926,104,5
1501749867,68,9
1501750968,100,21
1501751824,43,8
1501752777,86,7
1501753446,24,7
1501754200,58,9
1501754909,29,32
1501755636,53,6
1501756611,72,16
1501757310,11,6
1501758092,81,18
1501758737,45,7
1501759471,85,12
1501760187,85,15
1501760910,30,11
1501761666,30,21
1501762353,7,8
1501763046,5,5
1501763771,4,6
1501764505,93,9
1501765287,60,24
1501765967,22,9
1501766649,28,12
1501767394,20,11
1501768108,28,9
1501768856,81,1399
1501769546,8,0
1501770259,2,3
1501770986,152,2
1501771723,22,9
1501772487,7,6
1501773159,10,2
1501773846,3,5
1501774599,2,2
1501775315,4,1
1501776108,2,7
1501776766,18,1
1501777448,20,2
1501778205,30,2
1501778906,33,2
1501779698,84,3
1501780354,19,2
1501781062,96,9
1501781769,64,6
1501782504,17,2
1501783274,6,5
1501784223,24,11
1501784889,95,2
1501785645,16,6
1501786350,87,4
1501787317,47,3
1501788286,156,8
1501789247,101,3
1501789947,82,3
1501790570,87,2
1501791420,34,25
1501792367,60,11
1501793046,7,4
1501793781,53,7
1501794505,47,4
1501795227,31,9
1501795932,26,9
1501796666,9,11
1501797381,12,8
1501798138,93,7
1501799070,50,14
1501800048,34,15
1501801007,35,6
1501801976,23,7
1501802647,29,8
